ImageNr,site,well,plate,plate_acquisition_id,batch_id,compound_id,pert_type,moa,selected_mechanism,valid,train,test
37709,6,B11,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37706,3,B11,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37705,2,B11,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37711,8,B11,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37707,4,B11,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37710,7,B11,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37708,5,B11,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37967,8,C22,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37961,2,C22,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37962,3,C22,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37965,6,C22,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37966,7,C22,P015092,1328,BJ1896206,CBK291016,trt,histone lysine methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
51779,4,B06,P015098,1332,BJ1895175,CBK042178,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
51780,5,B06,P015098,1332,BJ1895175,CBK042178,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
54067,4,O19,P015098,1332,BJ1895175,CBK042178,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
54066,3,O19,P015098,1332,BJ1895175,CBK042178,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
54064,1,O19,P015098,1332,BJ1895175,CBK042178,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
54069,6,O19,P015098,1332,BJ1895175,CBK042178,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
54070,7,O19,P015098,1332,BJ1895175,CBK042178,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
54071,8,O19,P015098,1332,BJ1895175,CBK042178,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,True,False
54065,2,O19,P015098,1332,BJ1895175,CBK042178,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
54068,5,O19,P015098,1332,BJ1895175,CBK042178,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
12609,2,G03,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
12611,4,G03,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
12614,7,G03,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
12610,3,G03,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
12612,5,G03,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
13465,2,L05,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
13470,7,L05,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
13469,6,L05,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
13466,3,L05,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
13468,5,L05,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
13471,8,L05,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
13467,4,L05,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
11982,7,C08,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11976,1,C08,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11977,2,C08,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11979,4,C08,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11980,5,C08,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11978,3,C08,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11981,6,C08,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11983,8,C08,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11862,7,B14,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11869,6,B15,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
13714,3,M15,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
13716,5,M15,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
11870,7,B15,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
13712,1,M15,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
13719,8,M15,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
11865,2,B15,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
11866,3,B15,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
13715,4,M15,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
11856,1,B14,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11871,8,B15,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
11861,6,B14,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11868,5,B15,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
11863,8,B14,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
13717,6,M15,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
11858,3,B14,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
13718,7,M15,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
11867,4,B15,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
11860,5,B14,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
11859,4,B14,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
13713,2,M15,P015081,1335,BJ1897026,CBK308658,trt,HCV inhibitor,DILI,False,False,False
13414,7,K19,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
13411,4,K19,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
13413,6,K19,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
13410,3,K19,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
13408,1,K19,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
13412,5,K19,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
13415,8,K19,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
13409,2,K19,P015081,1335,BJ1899283,CBK041260,trt,selective serotonin reuptake inhibitor (SSRI),DILI,False,False,False
13604,5,L22,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
13602,3,L22,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
13605,6,L22,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
13600,1,L22,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
13606,7,L22,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
13603,4,L22,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
13607,8,L22,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
13601,2,L22,P015081,1335,BJ1894412,CBK012504,trt,PPAR receptor agonist,DILI,False,False,False
50747,4,J03,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50745,2,J03,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50746,3,J03,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50748,5,J03,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50749,6,J03,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50744,1,J03,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50056,1,E22,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50060,5,E22,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50059,4,E22,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50061,6,E22,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50750,7,J03,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50759,8,J04,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50757,6,J04,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50758,7,J04,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50754,3,J04,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50756,5,J04,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50752,1,J04,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50753,2,J04,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51641,2,O10,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51642,3,O10,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51647,8,O10,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51643,4,O10,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51645,6,O10,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51640,1,O10,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51644,5,O10,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51489,2,N12,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51492,5,N12,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51495,8,N12,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50987,4,K12,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51490,3,N12,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50986,3,K12,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51491,4,N12,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50984,1,K12,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51493,6,N12,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50985,2,K12,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50990,7,K12,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51494,7,N12,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50991,8,K12,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
51488,1,N12,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50988,5,K12,P015097,1346,BJ1897071,CBK308692,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50062,7,E22,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50063,8,E22,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
50058,3,E22,P015097,1346,BJ1896948,CBK308604,trt,phosphodiesterase inhibitor,phosphodiesterase inhibitor,False,False,False
14983,8,G05,P015082,1323,BJ1894300,CBK041122,trt,serotonin receptor antagonist,DILI,False,False,False
14654,7,E06,P015082,1323,BJ1897806,CBK290669,trt,antimalarial agent,DILI,False,False,False
16272,1,N20,P015082,1323,BJ1897744,CBK309205,trt,benzodiazepine receptor agonist,DILI,False,False,False
16278,7,N20,P015082,1323,BJ1897744,CBK309205,trt,benzodiazepine receptor agonist,DILI,False,False,False
11168,1,L12,P015080,1322,BJ1895140,CBK041670,trt,cyclooxygenase inhibitor,DILI,False,False,False
10677,6,I13,P015080,1322,BJ1894622,CBK042026,trt,,DILI,False,False,False
11433,2,N03,P015080,1322,BJ1897843,CBK309275,trt,immunosuppressant,DILI,False,False,False
11148,5,L09,P015080,1322,BJ1897843,CBK309275,trt,immunosuppressant,DILI,False,False,False
9851,4,D15,P015080,1322,BJ1896151,CBK200597,trt,adrenergic receptor agonist,DILI,False,False,False
9849,2,D15,P015080,1322,BJ1896151,CBK200597,trt,adrenergic receptor agonist,DILI,False,False,False
10541,6,H17,P015080,1322,BJ1894622,CBK042026,trt,,DILI,False,False,False
10706,3,I17,P015080,1322,BJ1895140,CBK041670,trt,cyclooxygenase inhibitor,DILI,False,False,False
10536,1,H17,P015080,1322,BJ1894622,CBK042026,trt,,DILI,False,False,False
10708,5,I17,P015080,1322,BJ1895140,CBK041670,trt,cyclooxygenase inhibitor,DILI,False,False,False
10243,4,F22,P015080,1322,BJ1896151,CBK200597,trt,adrenergic receptor agonist,DILI,False,False,False
10242,3,F22,P015080,1322,BJ1896151,CBK200597,trt,adrenergic receptor agonist,DILI,False,False,False
11082,3,K22,P015080,1322,BJ1895140,CBK041670,trt,cyclooxygenase inhibitor,DILI,False,False,False
15888,1,L14,P015082,1323,BJ1895938,CBK290229,trt,DNA alkylating agent|DNA inhibitor,DILI,False,False,False
